299, 0.945393, 0.362184
300, 0.772891, 0.479635
301, 0.610426, 0.155836
302, 1.232932, 0.186477
303, 0.891593, 0.229510
304, 0.380531, 0.775588
305, 0.862083, 0.264111
306, 0.769732, 0.620988
307, 1.150405, 0.678191
308, 0.716110, 0.899546
309, 0.590294, 0.375496
310, 0.445571, 0.195207
311, 0.394732, 0.703684
312, 0.619308, 0.797298
313, 0.347170, 0.160136
314, 0.815752, 0.804188
315, 0.872587, 0.438281
316, 0.615227, 0.367901
317, 0.472644, 0.046339
318, 0.965620, 0.832914
319, 0.363796, 0.447324
320, 1.273996, 0.505266
321, 0.636997, 0.272020
322, 0.398026, 0.333081
323, 0.976237, 0.697599
324, 0.915040, 0.161706
325, 1.237249, 0.471404
326, 0.757916, 0.570166
327, 0.753096, 0.622460
328, 1.276157, 0.436736
329, 0.782000, 0.142245
330, 1.072560, 0.161710
331, 0.624033, 0.487775
332, 0.915544, 0.043860
333, 1.169485, 0.841802
334, 0.948156, 0.737601
335, 1.003976, 0.591183
336, 0.968279, 0.127677
337, 0.688182, 0.035783
338, 0.909094, 0.080311
339, 1.135884, 0.183809
340, 0.584033, 0.375355
341, 0.469867, 0.231370
342, 0.712002, 0.564184
343, 0.825094, 0.052243
344, 0.858753, 0.055265
345, 0.834075, 0.205556
346, 0.541099, 0.609024
347, 0.729352, 0.052556
348, 1.167221, 0.094382
349, 1.022079, 0.684002
350, 0.633569, 0.333564
351, 1.258329, 0.721084
352, 0.994186, 0.437706
353, 0.619916, 0.532636
354, 1.175210, 0.678759
355, 0.864761, 0.712682
356, 0.358467, 0.291423
357, 0.893824, 0.221665
358, 1.135203, 0.076048
359, 1.074126, 0.783345
360, 1.257110, 0.727125
361, 0.882778, 0.201855
362, 0.761525, 0.395526
363, 1.099924, 0.135809
364, 0.421161, 0.238796
365, 1.056004, 0.885015
366, 0.791820, 0.724597
367, 0.965554, 0.282731
368, 0.416689, 0.842448
369, 0.879435, 0.600011
370, 0.351744, 0.605941
371, 0.890632, 0.678894
372, 1.081912, 0.854097
373, 0.323441, 0.146376
374, 0.335796, 0.624521
375, 0.968376, 0.480296
376, 0.324806, 0.398237
377, 0.957573, 0.035696
378, 0.515438, 0.054390
379, 1.283143, 0.597989
380, 0.357567, 0.531093
381, 1.225472, 0.303342
382, 0.362830, 0.777124
383, 0.682739, 0.696888
384, 0.661030, 0.140785
385, 0.319831, 0.021038
386, 1.093827, 0.667197
387, 0.454445, 0.237865
388, 0.806945, 0.263576
389, 1.021781, 0.198090
390, 1.262938, 0.040011
391, 0.589936, 0.868095
392, 0.367583, 0.629693
393, 0.547634, 0.382492
394, 0.414131, 0.370671
395, 0.940629, 0.526443
396, 0.846786, 0.475593
397, 0.569049, 0.527264
398, 0.836939, 0.274623
399, 0.411949, 0.253966
400, 0.985321, 0.716367
401, 1.116255, 0.236071
402, 1.237684, 0.619344
403, 0.385979, 0.197851
404, 0.748642, 0.050195
405, 0.365739, 0.281956
406, 0.828794, 0.116625
407, 0.953493, 0.129227
408, 0.867244, 0.113159
409, 1.035468, 0.410729
410, 0.556801, 0.743055
411, 0.458383, 0.844703
412, 1.202415, 0.263791
413, 0.598078, 0.648669
414, 1.030490, 0.795128
415, 0.302363, 0.742667
416, 0.969022, 0.583405
417, 0.426399, 0.694066
418, 1.005484, 0.158823
419, 0.826993, 0.657786
420, 0.909588, 0.378714
421, 0.342702, 0.369545
422, 0.646230, 0.854063
423, 0.900948, 0.587390
424, 1.240259, 0.344688
425, 1.042294, 0.867425
426, 0.514983, 0.153327
427, 0.874883, 0.334826
428, 0.824466, 0.895645
429, 0.961141, 0.521412
430, 0.552951, 0.570797
431, 0.450737, 0.717070
432, 0.466247, 0.545713
433, 1.177512, 0.528425
434, 0.367513, 0.276825
435, 0.565775, 0.149996
436, 0.751972, 0.606249
437, 0.319929, 0.683792
438, 0.907241, 0.848144
439, 0.942724, 0.061095
440, 0.445301, 0.053679
441, 0.612877, 0.696235
442, 1.259760, 0.236789
443, 0.432731, 0.276098
444, 0.970852, 0.654705
445, 0.791103, 0.037294
446, 0.461155, 0.759359
447, 0.388901, 0.135465
448, 1.189991, 0.211262
449, 0.400043, 0.225036
450, 0.805950, 0.752922
451, 0.358328, 0.757051
452, 0.890527, 0.723263
453, 0.619796, 0.873506
454, 1.000510, 0.246690
455, 1.192294, 0.591597
456, 1.292599, 0.236894
457, 0.407838, 0.813142
458, 0.357959, 0.852413
459, 0.824659, 0.786848
460, 0.832092, 0.046548
461, 0.461462, 0.406813
462, 0.857101, 0.237337
463, 1.122265, 0.592950
464, 0.771560, 0.517137
465, 0.858681, 0.784458
466, 0.767680, 0.755715
467, 0.338823, 0.493362
468, 0.855808, 0.341946
469, 0.375388, 0.307491
470, 0.918179, 0.783539
471, 1.198266, 0.850505
472, 0.518953, 0.226777
473, 0.469600, 0.725730
474, 0.485830, 0.318274
475, 0.669326, 0.702794
476, 0.897783, 0.210000
477, 0.503769, 0.780612
478, 1.033571, 0.343653
479, 0.341063, 0.086003
480, 0.488392, 0.846407
481, 0.969968, 0.539241
482, 0.981352, 0.567204
483, 0.580115, 0.858739
484, 0.632744, 0.742109
485, 0.937081, 0.671492
486, 0.652272, 0.607272
487, 1.224756, 0.559776
488, 1.191632, 0.083250
489, 1.176335, 0.836212
490, 0.405839, 0.860172
491, 0.667880, 0.846293
492, 0.406236, 0.294655
493, 0.603924, 0.300680
494, 1.089422, 0.586007
495, 0.511562, 0.084107
496, 0.417848, 0.540629
497, 1.072060, 0.895837
498, 0.832858, 0.039075
499, 0.480166, 0.823349
500, 0.446128, 0.458746
501, 1.293421, 0.885190
502, 0.747255, 0.444475
503, 0.607735, 0.033428
504, 0.781723, 0.235264
505, 1.014986, 0.085083
506, 0.401407, 0.362584
507, 0.817525, 0.686688
508, 0.781188, 0.874731
509, 1.170650, 0.747796
510, 0.531428, 0.138929
511, 1.068200, 0.202262
512, 0.394526, 0.518358
